2679 298 279 99 556 557 627
2761 298
592 227 492
1303 617 370 279 497 374
1387 824 825
4224 370
4399 370 325
3649 905
2987 370
4423 370
904 58
4145 924
1279 824
3932 370
4404 370
2308 370
3912 370
4035 370
3898 298
706 274
4219 370
3070 273 370 866
745 924 536
1939 370 321
3812 279
2862 370
3226 370
513 827 467 623
81 427
4471 370
1308 370 357 819 374 369
4085 370
914 259
4319 370
3799 370 924
2198 827 824
774 231
329 16
2054 456
2001 53 827
943 279 543
822 442
4154 370
909 827 824
2516 370
181 370 367 707
164 296
1523 824
451 924 534
2538 466
3321 370
4293 298
1311 279 345 824
4428 370
1111 442
4081 370 321
1287 514 638
3426 727
3688 524 827
3417 370
4096 370
3125 370
327 155
1790 370 279 827 918 306
2490 221
2006 94 238
2007 306
1858 370 827
4215 474 689 547
312 298 370 850
832 699 352 358 368
3079 370
1201 370
3787 370
3224 370
2134 139 263
2209 112
3796 50
1481 824 825
777 437
799 231
54 370
2972 339 686
1920 662
4179 370
3531 352 303
1701 304
2161 825
1136 133
987 298 370 924 279 827 442
3870 604 567
3528 298 273 565
3057 370 588
1394 824
2637 363
768 231
4231 370
4337 50
3215 524
285 370 374
4434 370
428 703
2332 370 363
2717 366
2079 370
722 455 380
951 370 339 588
3745 279
2262 139
989 791
3212 524
1759 50 827 337 280
4435 370
326 370
2608 327
1383 279 827 824 825
1724 306
1086 71
3950 370 578 913
341 715
147 370 830 491 393
3824 366
1107 827
848 827
966 279 827
4255 370
4031 50 370
2203 221
3732 298
661 231
1002 279
3828 753
284 274 240 362
3832 298
4235 298
1879 370 223
4365 370
1203 827
1990 370
24 422
4363 370
3317 370
3415 727
3768 370
875 370
4267 370
938 442
2687 370 524 601 849
2394 34 911
4118 370
4475 370
3621 769
385 231
3757 723
4109 298
3961 370
2291 370
3432 524
936 924
4175 340 370
2360 298 370 325 605
201 435
3208 298 827
1332 304
3016 275
2708 370 827
1934 588
935 827
2418 370
566 231
1854 824
3944 370
2872 370 924
3030 28
3966 370
2467 626
1645 357
3483 279
2861 924
1792 358 809
1430 370 345 824
2826 617
3100 729
3794 370
1013 674
1928 824 716 825
3684 370
3056 50
3733 370
126 728
3439 370
2935 298
3204 370
1347 854
3055 370
355 231
4188 370
2730 709 708
827 442
1639 370
3040 370
984 908
3281 50 370 588
4466 370
2188 139
4148 370
2443 336
362 562
2349 279
345 16
3384 298
4144 370
711 362
3205 924 474 546
3402 50 366
4310 298
3390 370
3325 340 370 846 339
10 562
3951 370
2116 824
4260 370
1834 827 878 111
793 208
3363 298
4442 325
2802 50 339 359 363
2674 363
94 427
129 62
2891 370
2371 924 474 366 345
3665 34
3378 370
3332 370 325
3228 524
4419 370
4033 924
2263 831
1900 497 153 343
3590 298 370 23
4287 370
3230 524
1932 824 825
3619 370
3558 924
2912 386
1865 824 825
1658 656
516 77
1857 639
2645 370 366
2243 188
1277 729
2336 139
950 714
3806 305
3068 370
1120 370 365
2597 570
2204 279
419 231
922 370 279
3607 370
477 50
2035 506
3569 370
1692 370 827
3928 900
3616 524 279 933
1471 827 797 871
2601 827
1202 370
2438 370 228
2626 474 546
1669 287 699
4333 370
1970 370 503
3110 924
2151 279 827 824
820 370
1997 727
4397 370
3054 370
1248 370
3601 298 924
2712 370
992 139 53 777 240 362
2190 139
4196 50
1046 133
1888 479 53 279 827 310 122 459
2469 924 474 45 90 454
2847 366
615 246 248
1318 240 196
1863 824
2343 827 871
2449 279 824
2136 370 699 507
4022 370
1772 370
4456 370 750
131 430
3530 370
77 77
2898 298 750 366 279
2052 807
3988 370
724 370 895
1314 370 279 508 280
4364 298
1851 325
2317 370 601 314
4088 370
4068 370
1372 824 825
1855 727
2965 708 101
3620 50
1319 763
2560 827 122
4401 370
4008 370
3554 370
375 231
1908 824
333 370 878
3691 298 370 924 339 610
3771 370
2365 370
1604 49 824 675
1118 418
4372 370
1943 279
2958 370
3706 370
4451 370
4301 370
2376 827
4352 298
1342 370
320 370 279 501 532 343 339 340 381 373
1619 309 824
3997 370
2060 370 827
2945 504
2219 279 345
1673 824 825
1942 236
260 413 414
4206 340 370
2039 824 825
689 370 659 891
901 825
2306 863
2026 370
2892 298
138 827
1917 370 907
1828 345 824
1573 345 444
319 131 279 827 216 483 217 890 381
653 231
2137 827 303 272
3864 370
558 370
2187 139 238
112 296
531 68
224 306
723 416 637
4116 370
2883 370
1141 827
1433 824
2373 930
3811 370
3371 924
3925 370
1458 445
3097 370 474
1415 939
2762 924
846 924 318
193 474 546
1464 84
2621 827 345 429
946 827
2021 370 924
2551 105
1629 304
2928 370
117 370
645 869
1870 370
3 502
74 231
1755 370
467 231
3393 370 524
5 552
1246 53
919 922
2595 401
228 35
1063 370 669
2590 50
242 302
2946 50
3734 370
1160 325
3816 370
1630 370 924 339 588 343 168
3660 370
3517 370
2890 366
3421 370 596
2563 370
2671 298 370
1526 437 370 827
1605 370
4341 370
2324 827 122 337
2709 474
3808 370 339
1312 298 370 610
3448 95 370
1989 370 827
3842 298 279 827
2362 370
1975 307
3514 370
1761 824
3391 298
1305 824 825
2739 298
1541 415 196
4190 50 524
2472 370
2642 287 840 845 279 827 223
2795 370 363
3936 924
622 608
3786 298 370
1493 924 454
110 405
2275 370
3711 370
