3577 370
850 370
3635 370
3455 827
2782 370
717 231
1819 343
2502 343
264 102
75 427
3986 474 689
4358 298
2492 918
395 370 352
4288 370
2224 370
3090 370
4348 667
396 279 827 483 630
1365 824
4098 370
1903 284
595 370
2109 824
3952 370
1296 924 546 758
1821 139
872 474 543
2914 279
2264 370 665
2326 930 827
1548 370 374 367 361
3766 370 924
3440 370
3851 370
36 442
3807 370 924
4195 298
2710 370
4129 298
2143 824 825
4163 370
1008 370 827 382 200
977 543
1571 370
4079 370
1122 542
3760 298
2786 924
2239 50 45 111
2967 370 518 610 363 878
2504 298 370 924 31 610
1892 279 827 824
3465 50
675 186
2808 298
3348 178
728 185
412 122
3146 366
1516 824
825 370 306
3267 370
3974 221
616 370 386 363 367 388
114 296
417 699
3069 28
1625 370 877
4446 298 370 325
2896 298 370 279
4202 370
2082 827 357 345
753 520
2546 370
3969 370
3373 50 339 45 359
4107 370
2444 728
1066 824 825 661
3913 370
3498 567
2738 363
4000 370
1568 924 827
2427 459 20
3746 370 352
4172 370
1687 546
851 865
3546 370
895 370
335 370 918
2839 298
3087 524
1348 824 825
1015 166
2816 924
1631 824 825
2489 131 906 827 269
3730 370
3251 924
4167 50
2070 139
4389 370
1635 824 825 890
2479 298 370 474 325 53 339 827 426 343
2265 824
2959 50
3059 370 524
2141 50
3118 298
4253 298
4045 370
3356 370
2744 924
3506 370
1679 306
3147 370 295
2294 221
580 231
1470 370 588 18 168
4070 298
3343 370
3672 370
559 370
2849 370
512 50 862 103 433 269
1081 827 908
1664 298 279 269
1012 50 103
1931 924 343
1150 449 251
2838 370 924 610
116 718 446
740 244
4321 298 65
3675 370 243
830 608
119 681
4296 370
4264 370
635 298 370
4142 370 904
991 922
876 298 878
4 259
3051 924
3124 366
2660 370
2491 370
3854 50 689
1715 824 825
1148 370 610 306
3261 524
574 298 370 878
3769 370
3736 370
4146 370
853 924
1982 370
2774 370 745
1166 512
971 304
2701 131 340 370 924 339
3847 370
2368 279 827 122
4115 370
4131 221
2950 370
524 423
2455 370 912 827 386 345
1841 483
537 279 483 270
2806 930
3175 524
784 50 247 189
4057 370
1409 50
2537 221
154 427
3009 273
1686 430
2901 370 325 386
4445 298
3863 904 905
2733 370 827
1895 345 825
569 437
1816 827 468
2065 370 827 306
127 62
3394 370
3327 370
4479 221
2975 298
980 370
2300 827
190 374 370
1139 306
699 50 189
4432 370
606 231
301 396 598
3420 50
4335 370
1060 483 236 306
2565 298
4487 370
1069 279
2524 370
2205 831
1243 279 827
16 231
3120 366
815 417 418
3067 370 827 295
959 597 279
225 240
3354 370 352 339
2485 827
562 601
3436 93
1693 370 306
1045 417 418
3446 370
954 924 693
2735 370
4407 95 370
1218 924 474
1527 345 824 825
3987 370
1300 279 824 825
160 427
4067 370
956 924
3791 50 924
3234 50
2869 50 727 933 305 883
3777 370
2961 50
2200 827
98 296
2557 370 827
3183 370
253 924
3923 370
4199 370
1445 370 442
1648 390
3991 838
1696 345
3191 50 370
1154 924 227
2255 166
1682 345 239
3170 325 53 597 45 508
2056 131 359
4090 370
3108 370 924
3723 298
2049 370
3643 370
4488 370
623 231
262 298 339 338 924
3369 370
4061 370
1802 287 370
4485 370
2385 924 474 345
1959 359
2976 370
488 370
1843 50
1734 474 546 279 827 454
2911 370
3219 50
146 489
1986 279 399
1369 824 825
2811 595
659 53 231 825 387 179
1794 824 825
2511 878
3397 370 906 366
4282 370
1147 370
3272 524
608 497 311
3582 50
1930 370 933 588 398
197 924 474
2931 370
2327 370
766 208
4218 370
3255 53 45
202 400
3510 370
1733 236
2777 370 924
1707 83 392
3474 370
854 370 325 306
4097 370
2160 50
698 142
4443 370
2999 221
3696 723
1636 483
3457 524
3581 545
1291 370 918
1853 370 866
3763 95 370 524 325
3304 370
4413 370
3743 370 366
3445 732
1998 370
663 827
3748 370
709 370
1282 824 825
2675 370
4029 53 45
1306 824 825
2237 279 824
3302 370 339
2038 775
1529 854
1663 824
4431 370
4449 370
3627 190
2693 924
3060 370
1597 298 221 474 827 821 758 332 343 306 442 837 397
2729 370
2625 370
3157 298
3314 727
1722 824
1059 442
3242 279 827
1678 824 825
1757 727
4191 370
563 231
2790 298
863 370 907
1484 279
206 296 884 460 553
870 279 381
502 304
1028 370 924 279
3840 366
2690 370 827
1570 50
2773 370
2731 724
804 924 474 756
3645 437
2454 370
3104 370
200 301
3099 370
2278 506
3561 50 924
391 608
1495 929
2695 831
2027 439
2568 827
64 562
3884 370
2062 370
492 274
379 50 247
3993 53 45
1076 668 670
878 279 827 824 825
337 340
1016 406
1275 370
3798 370
3342 370
995 370 669
1981 824 825
4297 370
161 766
1500 370 279
3843 370
2613 298 912 827
3461 437 370
1021 758
3073 370 386
3943 370 321
1585 523 279
1955 190
3152 370
34 562
4014 370
775 231
2556 370 345
1478 824 825
1363 824
2612 370 827
2824 933
2041 50 924 279
241 529
2061 827
2363 370
600 197
2435 298 334
2888 366
646 437
3890 370
3556 298
3202 370 474
1528 824
1267 824
1899 236 112
3005 370
2734 924 359
189 586
1806 933 144
975 924
2747 370 358
2047 912 189 931 927 410
2558 298
1082 442
474 50 136 337
2904 370
4117 370
3385 370
1184 924 279 280
2433 370 827
2391 370
769 442
1685 308
130 562 112
2919 370
3171 370
3444 298
4426 370
466 306 502
3092 298 370
3772 370
860 370
