1330 827
4051 370
1846 279
4055 370
945 924 693 810
3982 189
80 895
291 442 443
2361 370 827 357 122
2940 527 524
3722 50 370
1366 824
3130 370
2639 370 359
4311 370
944 365
122 62
152 442 370
811 543 693
2389 827
3657 567
655 306
2620 827
3955 370
596 370
2179 582
794 403 24
8 370
949 340 252 408
2665 827 878
1647 390
1075 306
1626 50
2749 298
2807 370 924
1084 370 367
2121 370
3406 370
2858 925
2886 924
843 901
309 725
1615 45 827 442
4084 370
2973 298 221
856 437
764 542
4454 221
3012 370
3250 370 866
897 53
4281 370
184 202
205 77 279 827 924 483
1730 924
410 720
3518 370 827
4046 370
1228 50 827 574 560
3167 727
3707 298 827
305 652
2019 370 908 907
4194 370
168 279 827
3897 370
2651 370
1864 824
2210 298 924
1698 359
1926 370 840
211 377
2622 370
84 502
2377 688
4315 370
1444 370 189 345
1129 483
1623 370 509 367
3559 370 913
1483 370 827
3264 370
180 296
4381 370
432 832
1545 824 929
3539 50
4214 370
1874 824 825
1117 298 370 924 279 827
188 296
4400 370
1322 343 623
279 859
366 830
3860 597
270 886 878 924 111 594 592
3293 370 359
3365 370
4418 370
1907 279
4349 370
367 844
220 240
2998 370
2718 370
2721 50
1340 827 824 825
461 488 349
3958 370 366
551 151
2770 621
1094 924
2726 50
721 185
1157 827 118
3677 524
4331 370
4283 370
4411 370
4183 370
2921 268
1610 370 827
192 401 570 797 216
3647 370
1253 694
314 96 827 279
2191 306
2801 370
4347 370
4332 370
113 331 824
2495 207
1090 370 561
3964 370
2468 370 483
4326 50
2907 617 287 840 223
3810 370
3578 370
3418 930
1929 269
1501 370 827 392
1491 279 807
734 118
2884 298 221
3902 370
3430 370
1293 298 370 279 827 122 281
450 298 747
2694 345 824
4221 221
3623 524
1803 483
2837 161
1170 468
3335 370 870
254 396 598
3845 176
511 516 517
2575 50 370 924 474
2778 370
2025 370 827
1189 106
3917 370 524
2436 370 827
1915 279 827 483 201 878
599 231
691 437
3078 524
1665 370
3424 699
426 11
1938 819
494 693
351 139 699
2536 370
2304 306
720 637
1391 824
3050 370
1784 298 370 924 279 610 878
1029 370 388
1175 298 370 924 363 895 367 57 355 341
4062 370
1128 279
2605 466
4457 370
2672 370 924 474 546
2934 470
2856 827
1721 878
3823 370
2215 370
4386 370
1564 374 468
1593 370
356 288 827 279 381 641 444 274 147
1146 265 264
1255 279 827 483 734
3580 370 924
1474 370 279
2456 325 396
2843 924
2876 221
2510 437 45
4160 298 370 321 322
4342 370
896 821
1780 340 370 321 343
332 370
3646 370
1675 924
1103 758
3490 370
3225 827
4103 298
2984 298 557
3082 370 918
3815 50
978 824 825 771
1227 924 205 852 758 50
4477 370
589 487 395
2722 298
994 735
3109 370
2345 924
1590 824
2764 370 524 903
452 370
2697 474
3549 370
3922 298 370 325
2184 298 359
14 62
2592 370 827
2545 370 827
1264 279 827 824 825 410
1468 370
1971 904 819
360 771
1427 370 279 280
4187 370
2086 824 825
1745 370
1334 824 771
2527 279 827
1482 827
568 370
4491 370
2828 145
2097 370
2725 582
2846 161
3835 298 50 924
490 474 827
3221 370 924
1877 345 819
1210 474 924
3339 370
3148 370 325
3368 370
1115 111
3025 298 370 279 827
3632 370
506 930
393 306
1052 389 346 345 388
4177 370
2268 370 827
1321 279 345 280
4292 523
1840 139
2929 370
4003 370
2487 298 827
1010 236
1954 483 306
842 251
1455 824 825
2177 370 503
433 273
2554 370
4350 298
1461 85
4272 370
1057 924 279 827 111
3703 370
1513 824 825
1038 370
1557 370 45 827 43
1812 824 825
1614 827
1829 924 474 345
2153 824
2905 617 827
1650 824
2314 298
2411 298 370
4291 298
3437 575
643 437
1779 819
1973 139
1073 824 609 391
990 669
1586 370 360 367
907 827 86
3513 370
330 761
3172 524
1505 122 459 306 296
4165 370
3586 370
227 442
1187 279
2662 363
2351 357 529
4369 370
2990 279
3671 50
2295 827 826
1158 924 345
755 498 637
518 725 465
4384 370
32 50
2379 827
3945 298
4481 370
2974 370
2316 287 139
3999 298 370 325
1550 711
744 415
733 112 114 116
2653 298
4058 370
3683 370
2691 827 345
1106 370 827
911 924 474 824 694 80 79
3413 298 370
1126 619
2330 310
2753 269
783 612
1467 112 114 115 116
3508 298
229 658
3524 924 474
4302 370
1818 578 824 825 771
408 231
170 62 255
1966 699 495
2364 806
3188 524
2650 298 279 827
2092 370
1421 50 699 47 48
1027 370
4225 370
3857 50 924
3133 366
2646 827
1967 824 825
3022 50
2658 370
676 370
1188 106
1108 111
2781 598
1869 236 112 398
3829 524
43 696
1554 827
3666 370 918
4111 50
3536 924
2465 524
3273 370
4211 370
1627 417
3497 524
251 359 918 306 245 343 339 502 53 256 895 298 827 279
889 231
1760 50
4417 370
3724 298
1270 370 827 392 345
2018 370 924 827 821
879 50 279 280
1991 370 53 279 45 363 43
325 880
3739 370
2882 370 201
3071 366
803 442 388
2288 370
1697 727
1360 279
2354 824
1315 306
1413 298 370 924 827 306
4093 524
620 231
2183 824
2252 298
2821 370
2664 827
328 938
3276 298 924 474
527 370 827 306
999 370 279 827 356
99 370
1289 389 345
4176 750
1921 139
2119 727
2399 370 524
2714 827
2202 924 474 546 345 164
2131 279 827
657 325 878 306 326
495 337 716 693
2606 50 924
354 785
3567 370
1338 368 240
1867 827 871
2877 924
501 370
1844 370 306
809 729 730
3920 593
2924 298
3248 370
4130 370
1196 699
4356 370
605 370
2325 827
3968 370 924
3306 93
4217 370
4415 370
1793 827 48
