1775 819
4323 370
1283 279 827 306
4138 370
3008 370
4274 370
3388 298 50 221 370 924 827
4198 50
3673 370
1326 276
1808 269
3814 524
2750 298 379
2793 292
1651 279 824 825
3227 370
3592 370 23
2226 824
3638 370
2004 824 825
3532 909 910
1373 824 825
3873 50 474
4246 298 50 924 474
2932 370
1945 828
1727 370
867 370
926 5
3931 370
997 827 878
1337 824 825
3735 545
1099 391 417
1132 58
3599 483
4140 370
210 533 91 163 121
3484 53
3158 357
59 562
1211 854 181 655
2564 298 878
2099 273 370 924
4327 50
4433 370
2684 827
765 824 440
3414 524
1904 819 154
1078 858
3962 370
2366 298 827
3731 221
1751 370
1538 617 798
2533 370
1244 370
2559 370 827 111
582 185
2676 370
2024 827
1876 824 825
940 298 924 587
1080 824 825 589
187 450
3198 474
941 158
2855 924
4052 370
3817 214
4396 50
2182 298
3269 474
1765 370 363
3967 899
2380 827
226 35
3783 370 339
535 370 610
3150 366
4104 50
1404 824
4078 298 370
4266 95
697 48
1124 878
2066 370
4261 924
3667 298
2367 188
1758 33 190
1778 14 15 13
586 231
2473 298 107
1400 279 345 824
3568 370
3233 370
2318 825
1037 279 651
208 434 502
2464 396
565 39 312 697
313 719
601 464
233 872
3211 298
931 474 89
3980 370
3995 370
1036 827
111 370
2902 50
1089 550
3405 339
1754 929
230 927 294
2189 50
2195 827 824
1033 677
472 436
1514 918 399 6
2834 370
3547 924
3129 924
3862 298 370
1506 921
1127 827
1923 824 825
3790 370
2095 617 269 124
2063 370 343 388
4465 370
2442 370
2706 827
3395 279 385
4021 370
361 289
135 427
1134 370
3017 370 933
1151 824
3134 370
2483 729
3041 370
1830 825
1053 824 70
4099 370
22 562
2406 827
1653 824 825
2922 419
3357 370
695 357 304 118
4197 912
3259 524 523
420 370 827 622
2496 298 370 827
2771 924 556
460 298 370 442
1067 924 474 694
87 876
3971 689 366
2155 370
4461 445
4082 370
282 296 95 407
3375 617 353
462 370
212 807
540 274
3476 298 370
3685 370 279
2269 827
1820 924
859 298 357 878
533 437
1368 824
4012 370
2254 370 827
597 437 159
3852 370
3918 727
3953 352
3725 370
662 370 360
4459 298 221
2181 343
3258 470
4244 370
2585 298
2450 537
660 827
4438 370
1420 824 825
3380 650
1553 924 474 831
942 370 363 365
2780 370 34
779 370 599 710
2110 139 279
4227 370 325
3614 370
4112 50
2663 924 827
121 497 617
2107 439
887 922
3511 370
685 494 711 48 785 455
3039 298 370
3658 370
2259 110 531
4248 370
2238 827 826
413 370 365
789 231
1649 368
3899 370
2135 827
2170 824
1850 26
3788 727
1688 370 442
1992 50 827 908
3929 370
1425 824
2644 298 370 924 733
272 554
782 649
521 549
522 175
2302 111
2446 924
2031 474
3195 827 530
3704 366
350 3 474
2267 370 578 768 610
2820 279
2880 221 908
3837 370
3299 370
1511 279 468
1882 370
651 442
3915 366
3755 298
2501 523
369 38 514
4336 298 370
4220 50
118 294
2689 370 924
2457 325 827 610
3315 370 524 610
1613 179 890
4455 370
962 924
2292 370
4392 370
4212 370
4185 131 370
3504 50 366 567
2290 420
2037 298 370 924 827
772 231
1284 918 824 663
4262 370
1414 821
1234 827 829
2266 370
435 29 66 8 692 934
1674 370
365 231
2157 370
231 123
3263 524
3520 287 370 578 913 845
407 231
86 240 924
844 441
3886 298
4026 924
855 644
78 294
4110 221
2963 370
3573 545
2359 370
3091 827
3401 370
3127 366
2776 539
424 370 357
392 370 339 933 588
4254 298
104 391 122
3023 298 366
1948 370
1459 503
2638 370
2520 366 760
2484 279 827 483
3765 370
1587 357 878
3762 221
1731 474
3003 298 279 827 556
2980 370 918 875
1791 298 370 279 122
1940 370
702 95
2285 437 370 279 483
496 370
464 502
2186 139
3692 279
3957 370
3207 524
3583 370
2387 359
2112 370
900 370 359
1446 84
3449 846
741 370 827
2384 370 363 112
3295 370
1206 279
509 192
3821 298 924
2277 370
3906 370
2044 827 345
767 542
4380 370
3021 370
421 739 740
123 736
3404 370
2138 824
819 231
1403 279 824
1382 918
1575 298 824
1638 370 228 240 538
1795 824 825
4330 370
399 370
3630 930
3940 727
3351 366
1352 824
2925 370 924 610 878
4087 370
2130 370 386 392 363
982 827
456 370
3168 370 903
3661 370
1950 370
3648 545
3496 370
641 590 706 827 630 483
1953 617 50 340 343
2765 370
4010 370 759
4286 370
2374 168
1884 370
3855 370
2525 370 325
2344 824
845 827
542 50 924 827
91 138
3972 370
1979 827
2284 827 824
3298 924
2488 827 127 826
3998 370
1048 924 827 133
1960 9
237 213
2825 370
1133 370
1805 370
3521 524
163 325 801
2830 524
3429 924
3625 746
2591 370 924 339
3489 370
3182 366
1811 636
2518 827
3681 370
3535 221 370
2274 370
2748 878
3930 370
4182 370
2899 370
1452 370 279
593 618 725
41 231
560 370
2378 50 279
2463 506
243 367
1339 139 824 825
3663 370
4134 50 712
3400 370
1442 279 827
261 50 10 571
2250 112
1689 279 827 824 825
1725 345 824 825
3280 474 366 279
834 320
1866 827
2010 139
340 790
1601 298 279 827 852 818 306 442
2451 827 824
4223 370
480 370
3196 370
4171 298
3759 545
3223 727 45
1766 921
3949 370
2741 597
3083 370
4387 370
2979 50
1271 298 370 878
2493 370 366 379
3990 298 370
2505 298 827 345
347 437 370
3135 221 366
4158 370
4128 221
