348 917
4440 370 6
2246 112
3408 723
1709 298 908
1050 298 827 280
590 497 153 193
519 924 267
3979 298 366
3344 93
2477 824
1083 497 854
2909 827
4295 370
4004 370
1294 824
1809 139
791 827 306 410
792 231
3460 139 279
1980 824
3331 727
2740 827
1530 727 729 111
1410 904 918 824 374
3609 370
4121 370 745
83 370 601 279
3875 23
2350 827 826
20 562
2772 699
1562 370 924
973 674
1710 392 514
3868 140
1098 924 878
3403 370
886 370 228 922
2978 379
4119 370
3813 370
515 143 607
737 370
1453 437 483
3305 370
4229 298 563
2506 924
2126 827 824
906 279 827
2957 370
3629 370
2507 321
2428 370
947 676
3075 298 131
3286 370
715 827
3275 370
686 50
703 142
2353 370
2257 50 727
3640 298 370 924
21 562
2752 298 370 352 279 827 905 866
885 608
4073 370
917 924 279 827 677 805 381
3036 474
3720 370
4299 370 321
3107 370 325
1265 279 827 824 825
483 402
4351 370
1219 279 483
277 814
988 298 442 4
2084 827
1245 279 827
2382 50
571 370
1435 370 306
993 869
2796 370
2792 699
585 187 184
4437 370
2514 392 401
1349 139 824 825
1007 279 45 933 824 716 52 54
674 370
2412 370
447 935
2815 370
3701 298
2064 370 279
3908 924
3214 545
1690 279 827 824 825
4072 370
1247 437 370
1985 924
294 277
1547 827
2012 370 908 915
588 827 583
2403 370
2129 924 827
3782 250
3624 545
3926 370
425 370 442
2582 907
1054 577
3203 723
4102 370
556 251
4141 370
3181 298
4241 298
3435 370
4239 370
3338 370
1193 694
1716 824 825
2604 50 366
3350 298
1704 26
2618 820
2400 343
2139 827 824
2383 513
3026 370
1285 279 824 825
3066 366
3103 370
3942 50
2087 370 807
1889 924 546 279 827 549
1591 139
1346 824 825
3880 370
2162 50
2396 827
4409 370
2271 53
3975 370 578
1137 306
4006 298
972 370 360 367
795 231
1711 370 827
4076 298 221 219
453 246
913 894
3297 370
1199 824
1274 824
2375 370 924 279
37 298
974 924
983 827
3288 524
1418 437 522 734 158 484 159 114 462
1560 824 825
39 231
1486 824
3137 132 366
169 296
1355 824
3752 524
2944 370 325 610
4270 370
3232 370
2682 677
3878 370
1640 827 308
1290 370
1380 370 827
1933 370
579 924 821 111 442 4
3482 437 370
2030 924
892 893
780 617 231
159 296
2 562
3381 524 53
4064 370
849 365
2737 370
2466 65
4149 370
1596 298 924 750 53 279 379 627
1776 819
1913 664 471
1043 918 709
1544 535
2736 370
2997 370 53 279
53 77 279 352 827 924
1796 370 367
1911 824
4122 370
2553 370
2800 370
4001 370
4346 370
824 827 824 306
4259 370
1389 370 578 372 367
4038 298
3074 370
1607 827
1594 298 370 279 865
771 231
2611 573
2273 824
1868 298 370 924 827
1085 474 794
3361 924
1325 179 495
1463 827 392 122 716 825
806 157
4460 221
3048 370 339
2108 370
3503 279 752
4452 370
2234 298 379
963 546 878 164
3033 827
398 642
2632 370
4362 370
704 27
431 160
292 434 502
4375 221
145 282
4357 370 389
2033 824 825
3468 924
1165 827 306
2050 370
2624 298 334
3770 370
339 792
4236 298
265 744
2424 305
3833 370
1771 370
271 860
696 370
747 633
244 39 697
317 120
476 568 333 332 167 741 748 209 148 335 53 225 411
2032 139
957 630
3084 370
813 5
1914 370
4139 370
1297 399 6
1804 824 825
3553 298 370
250 222
2461 827
545 370
738 827 122
310 337
2941 370 845
1131 370 306
1449 370 458
4420 370
15 562
2769 370 363
920 435
3459 370
2544 50 474
3960 924
363 436
182 59
1194 325
2852 370
3043 370
1121 886
2235 370 363
2667 370
1182 370 904 918 168 367 920
3608 370
614 370 316
1466 84
401 231
934 897 660 554 555 808 566 469 721 892 342
2419 827 784
3252 370
2641 370 394 358
3243 483
726 370
826 370
1521 249
4268 370
3853 924
136 158
628 726
334 928
390 139 240 362
3780 370
1817 824 825
400 231
710 614 615 616
1039 825 485
4028 924
46 932
1561 824 825
4314 370
4355 298 221 0
1112 162
2513 53 827
1223 317
3279 924
2421 699 827
1508 824
1750 749
3308 370
1799 454
338 298 50 924 899
215 860
1341 824 825
11 562
1520 827 269 467
3180 924
3052 370
3004 370 321
2864 188
3320 370
2322 824 825
2571 370 827
2913 370
101 97
3523 924
171 62
107 370 306 793
3805 370
4484 370
3610 298
3282 370
3121 864
4429 389
3289 50
3690 370
3827 298
4170 370
1040 428
3585 370
2760 370
2120 924 345
1524 370 306
153 296
2248 827
481 695
3499 370
4043 924
3346 298 370
1762 749
4009 370
1785 46 824 716 410
3409 298
3367 50
405 231
757 924 677
2711 370 924
2670 524 933
3217 924 339
97 370
1333 279 827
4011 370
2791 924
2854 845
186 296
3231 524
3883 370 325 314 610
2058 327
3463 370
148 830
28 562
3366 53 45
3451 370 339
692 437
2866 188
1386 798
1845 827
4257 370
3372 50 370 924
1599 370 361 25
3689 924
701 827
3028 366 279 600 606 556
2969 74
1708 55
2953 227 291
454 370
2868 370
2040 370 281
4249 370
2315 370 827
609 624
167 496
730 559
3537 524
2074 50
3262 524
1622 332
587 924 279 852 205
1401 474
3045 370 325
1700 824 825
3088 370
3587 370
2981 370 279
3874 770
1379 370 381
2089 497 272
2175 345 824
3680 46
3540 827
4383 50
2657 327
3989 370
441 185 401
3271 370
2051 357 878
2541 370 745
1301 306
1781 370 878
1304 854
236 100
2599 298 758
520 370
2573 50 571
2768 189
735 827 924 432 298 331 852 677 569 4 648
4232 370
2106 924 474
